ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,split,label
LED-000017|LED-000476,STL-000339-0,2,many_to_one,0,1,3412.66,0.014665,0.985335,4,0.618182,0.671285,0.581818,0.615385,0,0.494902,0,0,0.230769,0.084667,0,0,0,12,7,17,train,0
LED-000210|LED-000457,STL-000339-0,2,many_to_one,0,1,1808.3,0.007825,0.992175,0,0.618182,0.671285,0.581818,0.615385,0,0.494902,0,0,0.230769,0.707107,0,0,0,30,7,35,train,0
LED-000058|LED-000236,STL-000341-0,2,many_to_one,0,1,2016.92,0.015798,0.984202,4,0.470588,0.648148,0.470588,0.470588,0,0.0,0,0,0.230769,0.244949,0,0,0,62,22,82,train,0
LED-000058|LED-000277,STL-000341-0,2,many_to_one,0,1,295.22,0.002344,0.997656,3,0.190476,0.424145,0.190476,0.190476,0,0.0,0,0,0.230769,0.244949,0,0,0,62,22,82,train,0
LED-000058|LED-000075,STL-000341-0,2,many_to_one,0,1,1355.79,0.010675,0.989325,3,0.181818,0.387222,0.181818,0.181818,0,0.0,0,0,0.230769,0.244949,0,0,0,62,22,82,train,0
LED-000058|LED-000244|LED-000317,STL-000341-0,3,many_to_one,0,1,1039.37,0.008204,0.991796,3,0.190476,0.495098,0.24,0.24,0,0.0,0,0,0.307692,0.244949,0,0,0,66,22,86,train,0
LED-000053|LED-000103,STL-000342-0,2,many_to_one,0,1,2270.4,0.012128,1.012128,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.094281,0,0,0,115,81,194,train,0
LED-000068|LED-000073,STL-000342-0,2,many_to_one,0,1,2428.94,0.012985,1.012985,0,0.341463,0.523097,0.341463,0.341463,0,0.060858,0,0,0.230769,0.688062,0,0,0,113,81,192,train,0
LED-000068|LED-000558,STL-000342-0,2,many_to_one,0,1,4258.7,0.021982,0.978018,0,0.341463,0.523097,0.341463,0.341463,0,0.060858,0,0,0.230769,0.175075,0,0,0,113,81,192,train,0
LED-000073|LED-000127,STL-000342-0,2,many_to_one,0,1,2047.09,0.010688,0.989312,4,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.230769,0.688062,0,0,0,88,81,167,train,0
LED-000073|LED-000214,STL-000342-0,2,many_to_one,0,1,1613.91,0.008446,0.991554,4,0.266667,0.492911,0.266667,0.285714,0,0.1283,0,0,0.230769,0.688062,0,0,0,88,81,167,train,0
LED-000127|LED-000190,STL-000342-0,2,many_to_one,0,1,1776.53,0.009465,1.009465,4,0.4,0.602456,0.4,0.4,0,0.13901,0,0,0.230769,0.169334,0,0,0,86,81,165,train,0
LED-000127|LED-000192,STL-000342-0,2,many_to_one,0,1,3960.45,0.021348,1.021348,4,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.307692,0.169334,0,0,0,114,81,193,train,0
LED-000168|LED-000200,STL-000342-0,2,many_to_one,0,1,4235.31,0.021864,0.978136,0,0.333333,0.549271,0.333333,0.333333,0,0.0,0,0,0.307692,0.73721,0,0,0,113,81,192,train,0
LED-000190|LED-000214,STL-000342-0,2,many_to_one,0,1,2209.71,0.0118,1.0118,4,0.4,0.602456,0.4,0.4,0,0.1283,0,0,0.230769,0.084667,0,0,0,86,81,165,train,0
LED-000192|LED-000214,STL-000342-0,2,many_to_one,0,1,4393.63,0.023738,1.023738,4,0.266667,0.492911,0.272727,0.285714,0,0.1283,0,0,0.307692,0.098295,0,0,0,114,81,193,train,0
LED-000053|LED-000103|LED-000200,STL-000342-0,3,many_to_one,0,1,3326.38,0.017252,0.982748,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.239046,0,0,0,115,81,194,train,0
LED-000053|LED-000127|LED-000206,STL-000342-0,3,many_to_one,0,1,4335.35,0.023416,1.023416,4,0.307692,0.617949,0.358974,0.358974,0,0.13901,0,0,0.307692,0.73721,0,0,0,115,81,194,train,0
LED-000068|LED-000073|LED-000200,STL-000342-0,3,many_to_one,0,1,3167.84,0.016444,0.983556,0,0.341463,0.523097,0.341463,0.341463,0,0.060858,0,0,0.307692,0.688062,0,0,0,113,81,192,train,0
LED-000068|LED-000103|LED-000127,STL-000342-0,3,many_to_one,0,1,2451.98,0.01311,1.01311,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.175075,0,0,0,113,81,192,train,0
LED-000068|LED-000103|LED-000214,STL-000342-0,3,many_to_one,0,1,2885.16,0.015462,1.015462,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.175075,0,0,0,113,81,192,train,0
LED-000068|LED-000190|LED-000200,STL-000342-0,3,many_to_one,0,1,655.78,0.003473,1.003473,2,0.4,0.602456,0.4,0.4,0,0.060858,0,0,0.307692,0.239046,0,0,0,113,81,192,train,0
LED-000068|LED-000190|LED-000206,STL-000342-0,3,many_to_one,0,1,3382.68,0.017539,0.982461,2,0.4,0.602456,0.4,0.4,0,0.060858,0,0,0.230769,0.73721,0,0,0,113,81,192,train,0
LED-000068|LED-000192|LED-000200,STL-000342-0,3,many_to_one,0,1,2839.7,0.015215,1.015215,3,0.341463,0.523097,0.341463,0.341463,0,0.060858,0,0,0.307692,0.239046,0,0,0,114,81,193,train,0
LED-000068|LED-000192|LED-000206,STL-000342-0,3,many_to_one,0,1,1198.76,0.006287,0.993713,3,0.341463,0.549003,0.341463,0.341463,0,0.060858,0,0,0.307692,0.73721,0,0,0,114,81,193,train,0
LED-000103|LED-000127|LED-000214,STL-000342-0,3,many_to_one,0,1,1590.87,0.008326,0.991674,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.169334,0,0,0,86,81,165,train,0
LED-000122|LED-000206|LED-000469,STL-000342-0,3,many_to_one,0,1,2912.16,0.015609,1.015609,4,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.230769,0.73721,0,0,0,98,81,177,train,0
LED-000127|LED-000190|LED-000200,STL-000342-0,3,many_to_one,0,1,3820.25,0.019763,0.980237,4,0.4,0.602456,0.4,0.4,0,0.13901,0,0,0.307692,0.239046,0,0,0,113,81,192,train,0
LED-000127|LED-000192|LED-000200,STL-000342-0,3,many_to_one,0,1,1636.33,0.008562,0.991438,4,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.307692,0.239046,0,0,0,114,81,193,train,0
LED-000190|LED-000200|LED-000214,STL-000342-0,3,many_to_one,0,1,3387.07,0.017562,0.982438,4,0.4,0.602456,0.4,0.4,0,0.1283,0,0,0.307692,0.239046,0,0,0,113,81,192,train,0
LED-000192|LED-000200|LED-000214,STL-000342-0,3,many_to_one,0,1,1203.15,0.00631,0.99369,4,0.266667,0.492911,0.272727,0.285714,0,0.1283,0,0,0.307692,0.239046,0,0,0,114,81,193,train,0
LED-000200|LED-000206|LED-000300,STL-000342-0,3,many_to_one,0,1,1565.77,0.008332,1.008332,2,0.285714,0.549003,0.285714,0.285714,0,0.0,0,0,0.307692,0.73721,0,0,0,113,81,192,train,0
LED-000014|LED-000081,STL-000346-0,2,many_to_one,0,1,3965.68,0.017894,0.982106,3,0.341463,0.617949,0.358974,0.358974,0,0.065372,0,0,0.0,0.296334,0,1,0,63,15,76,train,0
LED-000036|LED-000595,STL-000346-0,2,many_to_one,0,1,4255.04,0.019175,0.980825,4,0.275862,0.501068,0.275862,0.275862,0,0.0,0,0,0.0,0.254,0,1,0,37,15,50,train,0
LED-000531|LED-000595,STL-000346-0,2,many_to_one,0,1,4819.13,0.021662,0.978338,4,0.296296,0.518926,0.296296,0.296296,0,0.0,0,0,0.0,0.205153,0,1,0,36,15,49,train,0
LED-000081|LED-000195|LED-000583,STL-000346-0,3,many_to_one,0,1,3022.66,0.013698,0.986302,3,0.416667,0.582085,0.416667,0.416667,0,0.060858,0,0,0.0,0.707107,0,1,0,63,15,76,train,0
LED-000081|LED-000562|LED-000583,STL-000346-0,3,many_to_one,0,1,1627.82,0.007424,0.992576,3,0.416667,0.603276,0.416667,0.416667,0,0.078567,0,0,0.0,0.659966,0,1,0,63,15,76,train,0
LED-000104|LED-000151|LED-000411,STL-000346-0,3,many_to_one,0,1,3560.22,0.01663,1.01663,4,0.380952,0.605983,0.380952,0.380952,0,0.0,0,0,0.0,0.254,0,1,0,51,15,64,train,0
LED-000191|LED-000543,STL-000347-0,2,many_to_one,0,1,1059.12,0.007008,1.007008,2,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.419573,0,0,0,42,15,55,train,0
LED-000072|LED-000191|LED-000543,STL-000347-0,3,many_to_one,0,1,200.66,0.00132,1.00132,3,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.419573,0,0,0,42,15,55,train,0
LED-000186|LED-000572,STL-000351-0,2,many_to_one,0,1,2015.46,0.021869,0.978131,3,0.391304,0.648343,0.347826,0.347826,0,0.050572,0,0,0.230769,0.17525,0,0,0,28,28,54,train,0
LED-000030|LED-000052,STL-000352-0,2,many_to_one,0,1,1887.16,0.014901,1.014901,1,0.428571,0.573138,0.285714,0.285714,0,0.0,0,0,0.230769,0.504505,0,0,0,63,64,125,train,0
LED-000069|LED-000123,STL-000352-0,2,many_to_one,0,1,2298.43,0.017568,0.982432,2,0.636364,0.893333,0.636364,1.0,0,0.57735,0,0,0.307692,0.06601,0,0,0,61,64,123,train,0
LED-000123|LED-000461,STL-000352-0,2,many_to_one,0,1,1955.19,0.014984,0.985016,3,0.636364,0.893333,0.636364,1.0,0,0.57735,0,0,0.307692,0.092406,0,0,0,61,64,123,train,0
LED-000255|LED-000325,STL-000352-0,2,many_to_one,0,1,3085.97,0.023446,0.976554,2,0.428571,0.573138,0.285714,0.285714,0,0.0,0,0,0.230769,0.486153,0,0,0,61,64,123,train,0
LED-000030|LED-000205|LED-000325,STL-000352-0,3,many_to_one,0,1,736.87,0.0057,0.9943,2,0.285714,0.526543,0.285714,0.285714,0,0.0,0,0,0.230769,0.486153,0,0,0,63,64,125,train,0
LED-000052|LED-000123|LED-000325,STL-000352-0,3,many_to_one,0,1,2425.26,0.019232,1.019232,2,0.636364,0.893333,0.636364,1.0,0,0.57735,0,0,0.307692,0.504505,0,0,0,61,64,123,train,0
LED-000458|LED-000537,STL-000357-0,2,many_to_one,0,1,1001.95,0.007268,1.007268,0,0.181818,0.48366,0.181818,0.285714,0,0.0,0,0,0.230769,0.163299,0,0,0,26,35,59,train,0
LED-000418|LED-000537,STL-000357-0,2,many_to_one,0,1,1587.42,0.011564,1.011564,2,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.230769,0.796003,0,0,0,33,35,66,train,0
LED-000056|LED-000541,STL-000357-0,2,many_to_one,0,1,2989.01,0.021999,1.021999,4,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.307692,0.796003,0,0,0,23,35,56,train,0
LED-000056|LED-000185|LED-000458,STL-000357-0,3,many_to_one,0,1,2172.52,0.015404,0.984596,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.307692,0.796003,0,0,0,27,35,60,train,0
LED-000185|LED-000467|LED-000541,STL-000357-0,3,many_to_one,0,1,1217.43,0.008691,0.991309,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.230769,0.109985,0,0,0,27,35,60,train,0
LED-000056|LED-000185|LED-000467,STL-000357-0,3,many_to_one,0,1,848.41,0.006147,1.006147,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.307692,0.796003,0,0,0,27,35,60,train,0
LED-000056|LED-000185|LED-000418,STL-000357-0,3,many_to_one,0,1,1587.05,0.0113,0.9887,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.307692,0.796003,0,0,0,33,35,66,train,0
LED-000056|LED-000373|LED-000458,STL-000357-0,3,many_to_one,0,1,2355.91,0.016683,0.983317,4,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.307692,0.796003,0,0,0,26,35,59,train,0
LED-000373|LED-000467|LED-000541,STL-000357-0,3,many_to_one,0,1,1400.82,0.009987,0.990013,4,0.181818,0.48366,0.181818,0.181818,0,0.0,0,0,0.230769,0.109985,0,0,0,22,35,55,train,0
LED-000056|LED-000373|LED-000467,STL-000357-0,3,many_to_one,0,1,665.02,0.004812,1.004812,4,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.307692,0.796003,0,0,0,23,35,56,train,0
LED-000056|LED-000373|LED-000418,STL-000357-0,3,many_to_one,0,1,1770.44,0.012589,0.987411,4,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.307692,0.796003,0,0,0,33,35,66,train,0
LED-000088|LED-000296,STL-000360-0,2,many_to_one,0,1,2059.34,0.010315,1.010315,3,0.171429,0.417989,0.25,0.25,0,0.0,0,0,0.230769,0.14304,0,0,0,34,19,51,train,0
LED-000080|LED-000131,STL-000369-0,2,many_to_one,0,1,1282.38,0.016111,1.016111,3,0.315789,0.589744,0.315789,0.315789,0,0.0,0,0,0.230769,0.746004,0,0,0,22,23,43,train,0
LED-000272|LED-000408,STL-000375-0,2,many_to_one,0,1,1565.49,0.010897,0.989103,3,0.913043,0.939429,0.913043,0.913043,0,0.793884,0,0,0.230769,0.638915,0,0,0,27,31,56,val,0
LED-000196|LED-000465,STL-000376-0,2,many_to_one,0,1,3024.41,0.019551,1.019551,1,0.421053,0.614815,0.315789,0.315789,0,0.0,0,0,0.307692,0.117851,0,0,0,83,43,124,train,0
LED-000239|LED-000369,STL-000376-0,2,many_to_one,0,1,384.21,0.002442,1.002442,4,0.285714,0.524444,0.235294,0.235294,0,0.0,0,0,0.230769,0.038576,0,0,0,59,43,100,train,0
LED-000246|LED-000564,STL-000376-0,2,many_to_one,0,1,2463.11,0.015865,1.015865,2,0.216216,0.445767,0.216216,0.216216,0,0.0,0,0,0.230769,0.038576,0,0,0,83,43,124,train,0
LED-000246|LED-000585,STL-000376-0,2,many_to_one,0,1,1039.74,0.006549,0.993451,3,0.216216,0.447531,0.216216,0.216216,0,0.0,0,0,0.230769,0.065372,0,0,0,83,43,124,train,0
LED-000289|LED-000412,STL-000376-0,2,many_to_one,0,1,3873.87,0.023973,0.976027,4,0.285714,0.472904,0.214286,0.214286,0,0.0,0,0,0.307692,0.285774,0,0,0,41,43,82,train,0
LED-000361|LED-000522,STL-000376-0,2,many_to_one,0,1,2318.37,0.014918,1.014918,1,0.285714,0.472904,0.235294,0.235294,0,0.0,0,0,0.230769,0.109985,0,0,0,66,43,107,train,0
LED-000361|LED-000564,STL-000376-0,2,many_to_one,0,1,499.12,0.003175,1.003175,2,0.176471,0.417989,0.235294,0.235294,0,0.0,0,0,0.230769,0.037268,0,0,0,66,43,107,train,0
LED-000361|LED-000585,STL-000376-0,2,many_to_one,0,1,3003.73,0.018689,0.981311,3,0.176471,0.447531,0.235294,0.235294,0,0.0,0,0,0.230769,0.065372,0,0,0,66,43,107,train,0
LED-000246|LED-000289|LED-000369,STL-000376-0,3,many_to_one,0,1,1275.36,0.008152,1.008152,4,0.285714,0.524444,0.235294,0.235294,0,0.0,0,0,0.307692,0.285774,0,0,0,83,43,124,train,0
LED-000246|LED-000361|LED-000412,STL-000376-0,3,many_to_one,0,1,3183.81,0.019787,0.980213,4,0.216216,0.445767,0.235294,0.235294,0,0.0,0,0,0.230769,0.244949,0,0,0,83,43,124,train,0
LED-000289|LED-000361|LED-000369,STL-000376-0,3,many_to_one,0,1,688.63,0.004347,0.995653,4,0.285714,0.524444,0.235294,0.235294,0,0.0,0,0,0.307692,0.285774,0,0,0,66,43,107,train,0
LED-000448|LED-000462,STL-000380-0,2,many_to_one,0,1,3924.64,0.021222,1.021222,0,0.333333,0.518908,0.333333,0.333333,0,0.0,0,0,0.230769,0.163299,0,0,0,26,18,42,train,0
LED-000086|LED-000436,STL-000383-0,2,many_to_one,0,1,2594.66,0.020356,1.020356,3,0.341463,0.589744,0.341463,0.341463,0,0.060858,0,0,0.307692,0.281127,0,0,0,50,39,87,train,0
LED-000037|LED-000092|LED-000239,STL-000383-0,3,many_to_one,0,1,509.39,0.003901,0.996099,4,0.380952,0.610886,0.380952,0.380952,0,0.080845,0,0,0.230769,0.200805,0,0,0,59,39,96,train,0
LED-000037|LED-000239|LED-000246,STL-000383-0,3,many_to_one,0,1,956.42,0.0073,0.9927,4,0.375,0.610886,0.341463,0.341463,0,0.080845,0,0,0.230769,0.200805,0,0,0,83,39,120,train,0
LED-000092|LED-000196|LED-000436,STL-000383-0,3,many_to_one,0,1,1728.59,0.01347,1.01347,4,0.380952,0.603205,0.380952,0.380952,0,0.13901,0,0,0.307692,0.731564,0,0,0,83,39,120,train,0
LED-000086|LED-000196|LED-000239,STL-000383-0,3,many_to_one,0,1,620.25,0.004792,1.004792,4,0.375,0.610886,0.341463,0.341463,0,0.13901,0,0,0.230769,0.731564,0,0,0,83,39,120,train,0
LED-000196|LED-000246|LED-000436,STL-000383-0,3,many_to_one,0,1,1281.56,0.009952,1.009952,4,0.341463,0.589744,0.341463,0.341463,0,0.13901,0,0,0.307692,0.731564,0,0,0,83,39,120,train,0
LED-000184|LED-000196,STL-000388-0,2,many_to_one,0,1,5526.29,0.024269,1.024269,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.083992,0,0,0,83,54,135,train,0
LED-000184|LED-000246,STL-000388-0,2,many_to_one,0,1,2708.59,0.01148,0.98852,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000184|LED-000361,STL-000388-0,2,many_to_one,0,1,4672.58,0.01964,0.98036,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.130931,0,0,0,66,54,118,train,0
LED-000239|LED-000376,STL-000388-0,2,many_to_one,0,1,128.44,0.000551,1.000551,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,59,54,111,train,0
LED-000436|LED-000465,STL-000388-0,2,many_to_one,0,1,5127.26,0.022478,1.022478,2,0.363636,0.580891,0.409091,0.409091,0,0.048507,0,0,0.230769,0.195965,0,0,0,50,54,102,train,0
LED-000086|LED-000570,STL-000388-0,2,many_to_one,0,1,3632.02,0.015334,0.984666,3,0.382979,0.58796,0.382979,0.382979,0,0.044281,0,0,0.230769,0.20261,0,0,0,50,54,102,train,0
LED-000147|LED-000196|LED-000436,STL-000388-0,3,many_to_one,0,1,3500.74,0.015238,1.015238,3,0.391304,0.648343,0.409091,0.409091,0,0.050572,0,0,0.230769,0.195965,0,0,0,83,54,135,train,0
LED-000086|LED-000147|LED-000239,STL-000388-0,3,many_to_one,0,1,5395.45,0.02261,0.97739,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,59,54,111,train,0
LED-000147|LED-000246|LED-000436,STL-000388-0,3,many_to_one,0,1,4734.14,0.019894,0.980106,3,0.382979,0.58796,0.409091,0.409091,0,0.048507,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000196|LED-000239|LED-000465,STL-000388-0,3,many_to_one,0,1,3152.85,0.013703,1.013703,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000196|LED-000246|LED-000570,STL-000388-0,3,many_to_one,0,1,4945.12,0.020762,0.979238,3,0.391304,0.648343,0.382979,0.382979,0,0.050572,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000196|LED-000436|LED-000522,STL-000388-0,3,many_to_one,0,1,1091.28,0.004657,0.995343,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.195965,0,0,0,83,54,135,train,0
LED-000196|LED-000436|LED-000564,STL-000388-0,3,many_to_one,0,1,2910.53,0.012325,0.987675,3,0.391304,0.648343,0.409091,0.409091,0,0.108465,0,0,0.230769,0.717137,0,0,0,83,54,135,train,0
LED-000239|LED-000246|LED-000465,STL-000388-0,3,many_to_one,0,1,5082.03,0.021325,0.978675,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000239|LED-000246|LED-000522,STL-000388-0,3,many_to_one,0,1,4410.8,0.019276,1.019276,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000239|LED-000246|LED-000564,STL-000388-0,3,many_to_one,0,1,2591.55,0.011236,1.011236,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000239|LED-000246|LED-000585,STL-000388-0,3,many_to_one,0,1,911.3,0.003892,0.996108,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000239|LED-000361|LED-000522,STL-000388-0,3,many_to_one,0,1,2446.81,0.010602,1.010602,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,66,54,118,train,0
LED-000239|LED-000361|LED-000564,STL-000388-0,3,many_to_one,0,1,627.56,0.002698,1.002698,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,66,54,118,train,0
LED-000239|LED-000361|LED-000585,STL-000388-0,3,many_to_one,0,1,2875.29,0.012178,0.987822,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,66,54,118,train,0
LED-000246|LED-000289|LED-000376,STL-000388-0,3,many_to_one,0,1,1019.59,0.004391,1.004391,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.742308,0,0,0,83,54,135,train,0
LED-000289|LED-000361|LED-000376,STL-000388-0,3,many_to_one,0,1,944.4,0.004033,0.995967,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.408959,0,0,0,66,54,118,train,0
LED-000086|LED-000289|LED-000465,STL-000388-0,3,many_to_one,0,1,5357.1,0.023509,1.023509,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.045502,0,0,0,50,54,102,train,0
LED-000123|LED-000325,STL-000389-2,2,many_to_one,0,1,578.07,0.013272,0.986728,2,0.230769,0.417711,0.230769,0.230769,0,0.108465,0,0,0.307692,0.518563,0,0,0,61,65,124,train,0
LED-000278|LED-000545,STL-000391-0,2,many_to_one,0,1,4427.06,0.023511,0.976489,1,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0.707107,0,0,0,50,38,86,train,0
LED-000138|LED-000284|LED-000545,STL-000391-0,3,many_to_one,0,1,1813.36,0.009766,0.990234,3,0.4,0.592425,0.333333,0.333333,0,0.0,0,0,0.230769,0.707107,0,0,0,54,38,90,train,0
LED-000278|LED-000284|LED-000499,STL-000391-0,3,many_to_one,0,1,439.73,0.002397,1.002397,1,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.307692,0.169334,0,0,0,55,38,91,train,0
LED-000294|LED-000577,STL-000394-0,2,many_to_one,0,1,13.09,6.6e-05,0.999934,1,0.618182,0.671285,0.581818,0.615385,0,0.494902,0,0,0.230769,0.756978,0,0,0,23,15,36,train,0
LED-000187|LED-000291|LED-000298,STL-000394-0,3,many_to_one,0,1,3144.2,0.015616,0.984384,4,0.355556,0.614792,0.4,0.4,0,0.04714,0,0,0.230769,0.770329,0,0,0,25,15,38,train,0
LED-000187|LED-000291|LED-000577,STL-000394-0,3,many_to_one,0,1,1974.55,0.010062,1.010062,4,0.618182,0.671285,0.581818,0.615385,0,0.494902,0,0,0.230769,0.756978,0,0,0,25,15,38,train,0
LED-000291|LED-000298|LED-000320,STL-000394-0,3,many_to_one,0,1,4335.3,0.022362,1.022362,4,0.355556,0.614792,0.4,0.4,0,0.04714,0,0,0.230769,0.770329,0,0,0,22,15,35,train,0
LED-000011|LED-000112,STL-000397-0,2,many_to_one,0,1,1537.53,0.013833,1.013833,4,0.2,0.467787,0.2,0.2,0,0.0,0,0,0.230769,0.138675,0,0,0,21,12,31,train,0
LED-000140|LED-000462,STL-000397-0,2,many_to_one,0,1,1139.12,0.010008,0.989992,2,0.3125,0.532381,0.3125,0.3125,0,0.0,0,0,0.230769,0.172133,0,0,0,26,12,36,train,0
LED-000031|LED-000387|LED-000492,STL-000403-0,3,many_to_one,0,1,2567.99,0.018196,1.018196,3,0.367347,0.626327,0.35,0.35,0,0.0,0,0,0.230769,0.421332,0,0,0,31,10,39,train,0
LED-000049|LED-000387|LED-000492,STL-000403-0,3,many_to_one,0,1,2968.2,0.021091,1.021091,3,0.367347,0.626327,0.461538,0.461538,0,0.0,0,0,0.230769,0.421332,0,0,0,19,10,27,train,0
LED-000023|LED-000325,STL-000409-0,2,many_to_one,0,1,932.63,0.012885,0.987115,4,0.181818,0.425926,0.181818,0.181818,0,0.0,0,0,0.230769,0.486153,0,0,0,61,36,95,train,0
LED-000023|LED-000052,STL-000409-1,2,many_to_one,0,1,3011.55,0.020163,0.979837,2,0.3,0.456383,0.3,0.3,0,0.0,0,0,0.230769,0.504505,0,0,0,48,32,78,train,0
LED-000023|LED-000205,STL-000409-1,2,many_to_one,0,1,63.49,0.000434,0.999566,1,0.962963,0.992593,0.962963,0.962963,0,0.869565,0,0,0.230769,0.191079,0,0,0,35,32,65,train,0
LED-000045|LED-000325,STL-000409-1,2,many_to_one,0,1,2372.48,0.016478,1.016478,3,0.307692,0.538955,0.269231,0.269231,0,0.0,0,0,0.230769,0.486153,0,0,0,61,32,91,train,0
LED-000123|LED-000306,STL-000409-1,2,many_to_one,0,1,2928.3,0.019616,0.980384,3,0.603774,0.703324,0.566038,0.566038,0,0.286251,0,0,0.307692,0.102899,0,0,0,61,32,91,train,0
LED-000023|LED-000030|LED-000123,STL-000409-1,3,many_to_one,0,1,2540.49,0.017063,0.982937,3,0.235294,0.402116,0.235294,0.235294,0,0.0,0,0,0.307692,0.123208,0,0,0,63,32,93,train,0
LED-000030|LED-000325|LED-000389,STL-000409-1,3,many_to_one,0,1,485.63,0.003329,1.003329,3,0.347826,0.648343,0.347826,0.347826,0,0.0,0,0,0.230769,0.823853,0,0,0,63,32,93,train,0
LED-000092|LED-000376,STL-000410-0,2,many_to_one,0,1,3720.48,0.02053,0.97947,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.211667,0,0,0,47,26,71,train,0
LED-000196|LED-000376,STL-000410-0,2,many_to_one,0,1,4067.37,0.023452,1.023452,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.036811,0,0,0,83,26,107,train,0
LED-000246|LED-000376,STL-000410-0,2,many_to_one,0,1,4167.51,0.02294,0.97706,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.036811,0,0,0,83,26,107,train,0
LED-000037|LED-000083|LED-000092,STL-000410-0,3,many_to_one,0,1,2826.23,0.015673,0.984327,2,0.244898,0.527778,0.244898,0.244898,0,0.099015,0,0,0.307692,0.287214,0,0,0,47,26,71,train,0
LED-000037|LED-000083|LED-000246,STL-000410-0,3,many_to_one,0,1,3273.26,0.018107,0.981893,4,0.3125,0.595099,0.34375,0.34375,0,0.099015,0,0,0.307692,0.287214,0,0,0,83,26,107,train,0
LED-000037|LED-000196|LED-000383,STL-000410-0,3,many_to_one,0,1,42.08,0.000237,1.000237,4,0.349206,0.563362,0.285714,0.285714,0,0.099015,0,0,0.230769,0.254,0,0,0,83,26,107,train,0
LED-000083|LED-000086|LED-000196,STL-000410-0,3,many_to_one,0,1,1696.59,0.009468,0.990532,4,0.349206,0.595099,0.34375,0.34375,0,0.051709,0,0,0.307692,0.73721,0,0,0,83,26,107,train,0
