ledger_public_id,settlement_public_id,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,is_potential_one_to_many,is_potential_many_to_one,description_embedding_cosine_similarity
LED-000440,STL-000440-0,0.01,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.28691
LED-000440,STL-000366-0,684.84,0.005752,1.005752,3,0.321429,0.611111,0.321429,0.321429,0,0.040423,0,0,0.230769,0,0,0,2,2,2,1,1,0.036811
LED-000442,STL-000537-0,2876.6,0.034043,0.965957,0,0.384615,0.483224,0.384615,0.352941,0,0.0,0,0,0.384615,0,0,0,4,2,4,1,1,0.871813
LED-000442,STL-000442-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,2,4,1,1,0.189525
LED-000442,STL-000105-0,3486.08,0.041256,1.041256,5,0.235294,0.490741,0.117647,0.117647,0,0.154303,0,0,0.307692,0,0,0,4,5,7,1,1,0.040522
LED-000442,STL-000392-0,31.06,0.000368,1.000368,7,0.176471,0.451481,0.235294,0.235294,0,0.082479,0,0,0.230769,0,0,0,4,5,7,1,1,0.131306
LED-000443,STL-000287-0,637.85,0.025964,1.025964,5,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0,0,0,1,3,2,0,1,0.078386
LED-000444,STL-000444-0,373.94,0.006972,0.993028,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,1,1,1,0,0.599003
LED-000444,STL-000226-0,80.42,0.001499,1.001499,2,0.129032,0.460684,0.129032,0.129032,0,0.0,0,0,0.0,0,1,0,2,1,1,1,0,0.155643
LED-000446,STL-000446-0,0.0,0.0,1.0,0,0.933333,0.970833,0.533333,0.533333,0,0.547723,1,1,1.0,0,0,0,4,2,4,1,1,0.179721
LED-000446,STL-000479-0,3536.67,0.016396,0.983604,1,0.133333,0.422619,0.133333,0.133333,0,0.0,0,0,0.0,0,1,0,4,4,6,1,1,0.035944
LED-000446,STL-000033-0,5738.98,0.026607,1.026607,2,0.242424,0.475,0.30303,0.30303,0,0.08165,0,0,0.230769,0,0,0,4,4,6,1,1,0.162564
LED-000446,STL-000274-0,7177.62,0.033276,1.033276,3,0.153846,0.0,0.153846,0.153846,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.032513
LED-000447,STL-000447-0,685.64,0.013636,0.986364,1,0.933333,0.970833,0.533333,0.533333,0,0.547723,1,1,1.0,0,0,0,2,1,1,1,0,0.579359
LED-000447,STL-000044-0,2275.4,0.045253,0.954747,5,0.142857,0.430556,0.285714,0.285714,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.073621
LED-000448,STL-000448-0,0.23,1e-06,1.000001,1,0.941176,0.988235,0.941176,0.941176,0,0.733333,1,1,1.0,0,0,0,1,3,2,0,1,0.338667
LED-000449,STL-000449-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.186339
LED-000449,STL-000377-1,3166.6,0.048935,1.048935,4,0.30303,0.497494,0.30303,0.30303,0,0.0,0,0,0.230769,0,0,0,2,1,1,1,0,0.149071
LED-000450,STL-000450-0,2023.25,0.020372,0.979628,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,5,7,1,1,0.308021
LED-000450,STL-000154-0,3260.25,0.032828,0.967172,2,0.153846,0.436508,0.153846,0.153846,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.769897
LED-000450,STL-000416-2,4623.72,0.046556,0.953444,4,0.133333,0.345238,0.133333,0.133333,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.769897
LED-000450,STL-000557-0,1016.11,0.010231,0.989769,7,0.190476,0.47619,0.190476,0.190476,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.109985
LED-000451,STL-000451-0,0.36,4e-06,1.000004,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,2,3,1,1,0.861858
LED-000451,STL-000038-2,60.76,0.000737,1.000737,0,0.16,0.406433,0.08,0.08,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,-0.06601
LED-000451,STL-000331-0,2135.67,0.025911,0.974089,3,0.315789,0.576923,0.315789,0.315789,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.043033
LED-000452,STL-000452-0,0.0,0.0,1.0,0,0.526316,0.871429,0.526316,1.0,0,0.46291,1,1,1.0,0,0,0,3,2,3,1,1,0.178174
LED-000452,STL-000391-0,5069.26,0.028976,1.028976,7,0.451613,0.555672,0.387097,0.387097,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.077152
LED-000452,STL-000162-0,6656.02,0.038045,0.961955,7,0.4,0.550595,0.266667,0.266667,0,0.071429,0,0,0.230769,0,0,0,3,3,4,1,1,0.044544
LED-000453,STL-000364-0,5550.81,0.032138,1.032138,1,0.263158,0.572991,0.315789,0.315789,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.039284
LED-000453,STL-000410-0,4781.45,0.027684,1.027684,2,0.176471,0.368148,0.235294,0.235294,0,-0.082479,0,0,0.230769,0,0,0,3,3,4,1,1,0.235702
LED-000453,STL-000589-0,3537.07,0.020479,0.979521,7,0.47619,0.617516,0.380952,0.380952,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.120386
LED-000455,STL-000455-0,0.25,1e-06,1.000001,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.227429
LED-000455,STL-000163-0,9030.41,0.049005,1.049005,7,0.360656,0.696667,0.360656,0.360656,0,0.0,0,0,0.384615,0,0,0,2,5,5,1,1,0.159232
LED-000456,STL-000456-0,2599.99,0.01621,0.98379,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.272475
LED-000457,STL-000315-0,47.79,0.000279,1.000279,5,0.171429,0.497619,0.171429,0.171429,0,0.0,0,0,0.230769,0,0,0,1,2,1,0,1,0.195965
LED-000458,STL-000458-0,16.92,0.000301,0.999699,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.183309
LED-000458,STL-000127-0,2226.49,0.03959,1.03959,7,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.195965
LED-000459,STL-000459-0,0.39,9e-06,1.000009,0,0.526316,0.871429,0.526316,1.0,0,0.46291,1,1,1.0,0,0,0,1,1,0,0,0,0.303239
LED-000460,STL-000460-0,0.0,0.0,1.0,4,0.4,0.85,0.4,1.0,0,0.453743,1,1,1.0,0,0,0,2,3,3,1,1,0.875595
LED-000460,STL-000047-0,423.62,0.004431,0.995569,7,0.321429,0.602315,0.285714,0.285714,0,-0.040423,0,0,0.230769,0,0,0,2,2,2,1,1,0.486865
LED-000461,STL-000461-0,0.35,4e-06,0.999996,0,0.434783,0.855556,0.434783,1.0,0,0.46291,0,0,0.0,0,1,0,3,3,4,1,1,0.550973
LED-000461,STL-000511-0,4275.76,0.046222,1.046222,4,0.111111,0.425641,0.111111,0.111111,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.077152
LED-000461,STL-000069-0,343.24,0.003711,1.003711,4,0.272727,0.592157,0.272727,0.272727,0,0.0,0,0,0.230769,0,0,0,3,5,6,1,1,0.0
LED-000462,STL-000462-0,174.46,0.013246,0.986754,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.175075
LED-000463,STL-000466-0,5166.37,0.021347,1.021347,0,0.166667,0.280952,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.170251
LED-000463,STL-000463-0,5962.95,0.024638,0.975362,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.212814
LED-000464,STL-000464-0,0.0,0.0,1.0,1,0.947368,0.98,0.526316,0.526316,0,0.737865,0,0,0.0,0,1,0,1,2,1,0,1,0.866025
LED-000465,STL-000465-0,0.0,0.0,1.0,0,0.714286,0.911111,0.714286,1.0,0,0.745356,0,1,0.461538,0,0,0,1,2,1,0,1,0.58554
LED-000466,STL-000466-0,20.71,8.4e-05,0.999916,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.367423
LED-000466,STL-000463-0,11150.03,0.045104,0.954896,1,0.166667,0.280952,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.244949
LED-000467,STL-000467-0,0.0,0.0,1.0,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0,0,0,1,1,0,0,0,0.285774
LED-000468,STL-000054-0,9410.22,0.044967,0.955033,1,0.216216,0.511376,0.27027,0.27027,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.720082
LED-000468,STL-000468-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,3,5,1,1,0.822951
LED-000468,STL-000482-0,10268.5,0.049068,0.950932,4,0.285714,0.437037,0.285714,0.285714,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.09759
LED-000468,STL-000150-0,7697.76,0.036784,0.963216,6,0.25,0.417989,0.125,0.125,0,0.169031,0,0,0.0,0,1,0,4,4,6,1,1,0.21398
LED-000469,STL-000469-0,24.67,0.00076,0.99924,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.160375
LED-000469,STL-000501-1,191.18,0.00589,1.00589,1,0.641509,0.703324,0.603774,0.641509,0,0.368037,0,0,0.0,0,1,0,2,1,1,1,0,0.725775
LED-000470,STL-000237-0,485.41,0.01188,1.01188,0,0.923077,0.984615,0.923077,0.923077,0,0.555556,0,0,0.230769,0,0,0,2,3,3,1,1,0.769897
LED-000470,STL-000470-0,0.45,1.1e-05,1.000011,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,3,3,1,1,0.338667
LED-000471,STL-000471-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.888336
LED-000472,STL-000472-0,0.0,0.0,1.0,0,0.64,0.894118,0.64,1.0,0,0.632456,0,1,0.461538,0,0,0,2,2,2,1,1,0.594028
LED-000472,STL-000561-0,5254.69,0.031064,1.031064,3,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.454257
LED-000473,STL-000360-0,4853.83,0.023069,0.976931,0,0.384615,0.483224,0.384615,0.352941,0,0.0,0,0,0.230769,0,0,0,4,5,7,1,1,0.318728
LED-000473,STL-000473-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,5,7,1,1,0.278887
LED-000473,STL-000093-0,1603.57,0.007621,0.992379,2,0.307692,0.528075,0.307692,0.266667,0,0.0,0,0,0.230769,0,0,0,4,7,9,1,1,0.231908
LED-000473,STL-000490-0,3631.42,0.017259,0.982741,2,0.388889,0.556588,0.388889,0.37037,0,0.093352,0,0,0.230769,0,0,0,4,7,9,1,1,0.221313
LED-000474,STL-000474-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,3,4,1,1,0.326599
LED-000474,STL-000316-0,8869.79,0.04615,0.95385,1,0.166667,0.30112,0.166667,0.166667,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.213201
LED-000474,STL-BATCH-000406-000441,1534.11,0.007982,1.007982,2,0.176471,0.0,0.176471,0.176471,0,-0.09325,0,0,0.0,0,1,0,3,3,4,1,1,-0.091499
LED-000475,STL-000475-0,0.0,0.0,1.0,0,0.692308,0.905882,0.692308,0.714286,0,0.68313,1,1,1.0,0,0,0,2,2,2,1,1,0.835504
LED-000475,STL-000125-2,720.44,0.008433,1.008433,6,0.25,0.518908,0.25,0.272727,0,0.0,0,0,0.0,0,1,0,2,1,1,1,0,0.07152
LED-000476,STL-000476-0,0.0,0.0,1.0,0,0.857143,0.77381,0.857143,1.0,0,0.876501,0,0,0.0,0,1,0,1,1,0,0,0,0.219971
LED-000477,STL-000477-0,0.0,0.0,1.0,0,0.764706,0.92381,0.764706,1.0,0,0.68853,1,1,1.0,0,0,0,3,1,2,1,0,0.320494
LED-000477,STL-000498-0,7506.78,0.034952,1.034952,2,0.266667,0.492911,0.266667,0.285714,0,0.1283,0,0,0.230769,0,0,0,3,3,4,1,1,0.211667
LED-000477,STL-000588-0,5367.15,0.02499,0.97501,2,0.266667,0.492911,0.266667,0.285714,0,0.1283,0,0,0.0,0,1,0,3,3,4,1,1,0.183309
LED-000478,STL-000478-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,3,3,1,1,0.352738
LED-000478,STL-000166-0,4194.29,0.022704,0.977296,2,0.222222,0.539869,0.222222,0.222222,0,0.08165,0,0,0.230769,0,0,0,2,3,3,1,1,0.76584
LED-000479,STL-000479-0,15.39,7.3e-05,0.999927,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,4,4,1,1,0.381
LED-000479,STL-000033-0,9260.26,0.043644,1.043644,1,0.1875,0.455238,0.1875,0.1875,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.76584
LED-000480,STL-000480-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,2,1,0,1,0.270031
LED-000481,STL-000481-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.162088
LED-000481,STL-000552-0,2693.97,0.024577,1.024577,3,0.292683,0.510582,0.292683,0.292683,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.113715
LED-000482,STL-000482-0,23.51,0.000118,0.999882,2,0.526316,0.871429,0.526316,1.0,0,0.46291,1,1,1.0,0,0,0,3,4,5,1,1,0.860663
LED-000482,STL-000150-0,2547.23,0.012799,1.012799,4,0.285714,0.547619,0.190476,0.190476,0,0.119523,0,0,0.0,0,1,0,3,4,5,1,1,0.113228
LED-000482,STL-000385-0,1805.94,0.009074,1.009074,6,0.222222,0.440476,0.222222,0.222222,0,0.0,0,0,0.0,0,1,0,3,4,5,1,1,0.082061
LED-000483,STL-000483-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.262613
LED-000484,STL-000070-0,10770.45,0.043356,0.956644,2,0.47619,0.607722,0.47619,0.47619,0,0.10328,0,0,0.230769,0,0,0,1,3,2,0,1,0.725775
LED-000485,STL-000485-0,0.4,2e-06,0.999998,0,0.875,0.955556,0.875,0.875,0,0.676123,1,1,1.0,0,0,0,4,1,3,1,0,0.285774
LED-000485,STL-000398-0,4127.05,0.016937,0.983063,2,0.266667,0.490079,0.266667,0.266667,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.353009
LED-000485,STL-000527-0,610.16,0.002504,1.002504,3,0.285714,0.52381,0.142857,0.142857,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.313786
LED-000485,STL-000262-0,6084.22,0.024969,0.975031,4,0.2,0.479853,0.1,0.1,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.0
LED-000486,STL-000486-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,3,2,0,1,0.579359
LED-000487,STL-000516-1,235.47,0.003535,1.003535,3,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,1,2,1,0,1,0.046225
LED-000488,STL-000488-0,0.0,0.0,1.0,1,0.526316,0.871429,0.526316,1.0,0,0.46291,1,1,1.0,0,0,0,3,3,4,1,1,0.174574
LED-000488,STL-000323-0,8664.55,0.036723,1.036723,2,0.25,0.584749,0.25,0.25,0,-0.104828,0,0,0.230769,0,0,0,3,4,5,1,1,0.043644
LED-000488,STL-000124-0,3230.9,0.013694,1.013694,4,0.2,0.492063,0.2,0.2,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.043644
LED-000489,STL-000247-0,8268.91,0.036646,0.963354,5,0.26087,0.549074,0.304348,0.304348,0,-0.105409,0,0,0.230769,0,0,0,2,2,2,1,1,0.0
LED-000489,STL-000491-0,5380.65,0.023846,0.976154,7,0.173913,0.399145,0.26087,0.26087,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.20702
LED-000490,STL-000093-0,2027.85,0.009807,1.009807,0,0.439024,0.586789,0.439024,0.439024,0,0.108465,0,0,0.230769,0,0,0,4,7,9,1,1,0.086966
LED-000490,STL-000490-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,7,9,1,1,0.221313
LED-000490,STL-000592-0,9592.94,0.046393,1.046393,6,0.391304,0.648343,0.347826,0.347826,0,0.050572,0,0,0.0,0,1,0,4,3,5,1,1,0.138013
LED-000490,STL-000077-0,3806.28,0.018408,0.981592,7,0.30303,0.497494,0.30303,0.30303,0,0.06482,0,0,0.230769,0,0,0,4,2,4,1,1,0.144943
LED-000491,STL-000491-0,0.24,1e-06,1.000001,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,3,4,1,1,0.186772
LED-000491,STL-000346-0,392.86,0.001784,1.001784,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.836905
LED-000491,STL-000139-0,8932.48,0.040554,1.040554,7,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0,0,0,3,5,6,1,1,0.071889
LED-000492,STL-000492-0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.369274
LED-000493,STL-000493-0,662.9,0.005905,0.994095,0,0.941176,0.977778,0.470588,0.470588,0,0.617213,0,0,0.0,0,1,0,1,3,2,0,1,0.408248
LED-000494,STL-000494-0,3918.9,0.023305,0.976695,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.281127
LED-000494,STL-000027-0,5939.64,0.035322,0.964678,1,0.235294,0.402116,0.235294,0.235294,0,-0.09325,0,0,0.0,0,1,0,2,3,3,1,1,0.215614
LED-000495,STL-000349-0,5625.27,0.047215,0.952785,0,0.26087,0.549074,0.304348,0.304348,0,-0.108465,0,0,0.384615,0,0,0,3,2,3,1,1,0.824958
LED-000495,STL-000495-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,2,3,1,1,0.170103
LED-000495,STL-000225-0,4794.8,0.040244,0.959756,7,0.26087,0.485897,0.26087,0.26087,0,0.095346,0,0,0.230769,0,0,0,3,1,2,1,0,0.083992
LED-000496,STL-000496-0,4746.13,0.023042,0.976958,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,4,1,3,1,0,0.196589
LED-000496,STL-000054-0,6120.85,0.029716,0.970284,4,0.285714,0.497619,0.228571,0.228571,0,0.08165,0,0,0.230769,0,0,0,4,3,5,1,1,0.049147
LED-000496,STL-000468-0,3289.37,0.015969,1.015969,4,0.25,0.417989,0.125,0.125,0,0.169031,0,0,0.230769,0,0,0,4,3,5,1,1,0.049147
LED-000496,STL-000482-0,6979.13,0.033883,0.966117,7,0.166667,0.0,0.166667,0.166667,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.699379
LED-000497,STL-000497-0,0.0,0.0,1.0,1,0.875,0.955556,0.875,0.875,0,0.676123,1,1,1.0,0,0,0,2,1,1,1,0,0.218844
LED-000497,STL-000266-0,7130.67,0.047393,1.047393,7,0.230769,0.549891,0.153846,0.153846,0,0.09759,0,0,0.230769,0,0,0,2,3,3,1,1,0.095539
LED-000498,STL-000498-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,3,2,0,1,0.369274
LED-000499,STL-000499-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.313545
LED-000500,STL-000488-0,3582.66,0.014957,0.985043,1,0.133333,0.462222,0.266667,0.266667,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.771517
LED-000500,STL-000323-0,5081.89,0.021216,1.021216,2,0.470588,0.640694,0.470588,0.470588,0,-0.042796,0,0,0.230769,0,0,0,3,4,5,1,1,0.771517
LED-000500,STL-000124-0,351.76,0.001469,0.998531,4,0.193548,0.428889,0.193548,0.193548,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.771517
LED-000501,STL-000122-0,1321.43,0.009159,0.990841,1,0.708333,0.7072,0.625,0.705882,0,0.438529,0,0,0.230769,0,0,0,3,3,4,1,1,0.123208
LED-000501,STL-000071-1,1442.04,0.009995,1.009995,2,0.592593,0.677839,0.555556,0.631579,0,0.50128,0,0,0.0,0,1,0,3,4,5,1,1,0.042333
LED-000501,STL-000029-0,5731.11,0.039723,1.039723,7,0.354839,0.591042,0.354839,0.354839,0,-0.031009,0,0,0.230769,0,0,0,3,3,4,1,1,0.211667
LED-000503,STL-000503-0,0.16,4e-06,1.000004,0,0.631579,0.892308,0.368421,0.368421,0,0.558156,0,0,0.0,0,1,0,1,2,1,0,1,0.195965
LED-000504,STL-000504-0,9.19,4.1e-05,0.999959,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,2,2,1,1,0.259794
LED-000504,STL-000024-0,7159.93,0.032069,0.967931,5,0.333333,0.518908,0.333333,0.333333,0,-0.11547,0,0,0.307692,0,0,0,2,3,3,1,1,0.179124
LED-000505,STL-000505-0,0.0,0.0,1.0,0,0.833333,0.895305,0.75,0.75,0,0.657794,1,1,1.0,0,0,0,2,3,3,1,1,0.31427
LED-000505,STL-000055-0,238.93,0.002346,0.997654,0,0.418605,0.611362,0.372093,0.372093,0,0.050637,0,0,0.230769,0,0,0,2,3,3,1,1,0.096225
LED-000506,STL-000282-0,3326.46,0.015721,1.015721,1,0.266667,0.511905,0.133333,0.133333,0,0.182574,0,0,0.230769,0,0,0,5,4,7,1,1,0.07152
LED-000506,STL-000360-0,6038.09,0.028536,0.971464,5,0.125,0.417989,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,5,5,8,1,1,0.147442
LED-000506,STL-000473-0,1184.26,0.005597,0.994403,5,0.166667,0.467787,0.166667,0.266667,0,-0.172133,0,0,0.230769,0,0,0,5,5,8,1,1,0.73721
LED-000506,STL-000093-0,2787.83,0.013175,0.986825,7,0.206897,0.396104,0.206897,0.206897,0,0.0,0,0,0.230769,0,0,0,5,7,10,1,1,0.03576
LED-000506,STL-000490-0,4815.68,0.022759,0.977241,7,0.307692,0.528822,0.307692,0.307692,0,0.0,0,0,0.230769,0,0,0,5,7,10,1,1,0.182006
LED-000507,STL-000507-0,0.0,0.0,1.0,2,0.352941,0.842857,0.352941,1.0,0,0.456435,1,1,1.0,0,0,0,3,2,3,1,1,0.147242
LED-000507,STL-000348-0,117.16,0.001618,0.998382,4,0.173913,0.0,0.173913,0.173913,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.830291
LED-000507,STL-000579-0,2633.72,0.036368,0.963632,7,0.173913,0.48366,0.173913,0.285714,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.477119
LED-000508,STL-000193-0,2082.13,0.014784,0.985216,1,0.325581,0.514077,0.372093,0.352941,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.239046
LED-000508,STL-000508-0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.387699
LED-000509,STL-000509-0,0.0,0.0,1.0,0,0.64,0.894118,0.64,1.0,0,0.632456,1,1,1.0,0,0,0,1,1,0,0,0,0.174574
LED-000510,STL-000273-0,790.27,0.003531,0.996469,4,0.242424,0.514652,0.181818,0.181818,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.208979
LED-000510,STL-000282-0,8913.77,0.039823,0.960177,4,0.294118,0.604701,0.352941,0.352941,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.208979
LED-000511,STL-000511-0,0.0,0.0,1.0,1,0.962963,0.97033,0.888889,0.888889,0,0.815374,1,1,1.0,0,0,0,2,4,4,1,1,0.383065
LED-000511,STL-000069-0,3932.52,0.040634,0.959366,1,0.451613,0.555672,0.387097,0.387097,0,0.0,0,0,0.307692,0,0,0,2,5,5,1,1,0.786357
LED-000512,STL-000512-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.1849
LED-000513,STL-000513-0,0.49,1e-05,1.00001,0,0.631579,0.892308,0.368421,0.368421,0,0.558156,1,1,1.0,0,0,0,4,1,3,1,0,0.855921
LED-000513,STL-000301-0,638.78,0.013154,1.013154,3,0.25,0.303419,0.25,0.25,0,0.098058,0,0,0.307692,0,0,0,4,2,4,1,1,0.240192
LED-000513,STL-000404-2,1669.54,0.034378,0.965622,7,0.242424,0.491758,0.242424,0.242424,0,0.087706,0,0,0.230769,0,0,0,4,2,4,1,1,0.727533
LED-000513,STL-000144-0,1400.9,0.028847,0.971153,7,0.133333,0.525641,0.133333,0.133333,0,0.0,0,0,0.230769,0,0,0,4,2,4,1,1,0.083624
LED-000514,STL-000514-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.81763
LED-000516,STL-000488-0,8583.69,0.035103,0.964897,6,0.0,0.0,0.0,0.0,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.078386
LED-000516,STL-000323-0,80.86,0.000331,1.000331,7,0.129032,0.460684,0.129032,0.129032,0,0.0,0,0,0.384615,0,0,0,2,4,4,1,1,0.117579
LED-000517,STL-000517-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.866025
LED-000517,STL-000333-1,1018.01,0.037573,0.962427,5,0.222222,0.517949,0.222222,0.222222,0,0.0,0,0,0.230769,0,0,0,2,1,1,1,0,0.115728
LED-000518,STL-000518-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,5,5,1,1,0.481457
LED-000518,STL-000251-0,3373.44,0.014719,1.014719,5,0.176471,0.451481,0.235294,0.235294,0,0.082479,0,0,0.230769,0,0,0,2,3,3,1,1,0.113715
LED-000519,STL-000114-0,3723.7,0.037048,1.037048,6,0.615385,0.684444,0.615385,0.648649,0,0.48,0,0,0.0,0,1,0,1,2,1,0,1,0.037268
LED-000520,STL-000520-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,2,3,1,1,0.223607
LED-000520,STL-000341-0,3737.12,0.028886,0.971114,4,0.16,0.495098,0.24,0.24,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.111803
LED-000520,STL-000309-0,150.91,0.001166,0.998834,7,0.272727,0.592157,0.272727,0.272727,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.086066
